id,Emotion,Sentence
2606,Disgust,giá toàn dao động 50- hơn 80 đô. đắt giã man vậy
2607,Enjoyment,Wow lâu ko thấy kênh của kyky ra video mới. Hóa ra làm bà chủ rồi.
2608,Enjoyment,Quán này chỗ nào hong kong thế ạ. Mình đang ở HK mà ko biết chỗ nào bán luôn. Cho mình xin địa chỉ
2609,Enjoyment,Nhon xỉu❤
2610,Enjoyment,Nhìn to bánh ổn áp giá ổn so với lương của ng Hongkong thì quá tuyệt
2611,Enjoyment,"tự hào quá. tiệm sạch sẽ, bánh hấp dẫn. cho thế giới biết nhiều về ẩm thực Việt Nam"
2612,Disgust,"Đỉnh, đỉnh thật sự. Là một đầu bếp với ước nguyện đưa món Việt lên level quốc tế thì người làm đc điều này rất bản lĩnh!!!"
2613,Enjoyment,"Bánh mì mất chất rồi. Bánh mì xài gòn đúng là dùng thịt ba rọi khìa nước dừa cắt thành hạt lựu, chả cắt thật mỏng ăn với nước sốt thịt bằm. Giờ toàn làm thịt nguội không mà gọi bánh mì Sài Gòn. Ăn như hạch"
2614,Enjoyment,"Ở nhật mà như này thì ăn mỗi ngày, hãy sang đây cứu vớt bánh mỳ vn đi. Chúng nó đang phá hủy danh tiếng "" bánh mỳ vn ""."
2615,Enjoyment,Móa kao nghe mầy bợđiss kao cũng diên vãicl
2616,Enjoyment,chủ cũng ngon
2617,Enjoyment,"Chúng mày là ếch ngồi đáy giếng, có bánh mì mà đã tự hào rồi. ( dốt mà tự hào cái gì ? )"
2618,Enjoyment,"Bên Pháp thèm cũng chẳng có, vừa xem mà miệng cứ tuôn nước miếng 😂"
2619,Enjoyment,Bắc kỳ chúng mày thử mở quán thịt chó xem? Đông khách lắm.
2620,Enjoyment,"Một ngày du lịch khám phá Cao Bằng thoả thích. Khoai có một buổi dã ngoại ở thảo nguyên xanh cạnh Núi Thủng thiệt yên bình, được leo núi bất đắc dĩ để tìm Flycam vô cùng gay cấn haha, được ăn món phở vịt quay đặc sản, lượm hột dẻ tươi và ăn thử hồng giòn đặc sản ở Trùng Khánh Cao Bằng. Cảnh quang trên đường đến thác Bản Giốc thật sự quá choáng ngợp, non xanh nước biếc và nhiều người dân địa phương dễ mến. Chúc mọi người xem video du lịch ẩm thực Cao Bằng thật vui nha.
Tìm Khoai ở đây nha:
►Facebook cá nhân: https://www.facebook.com/DinhVoHoaiPh...
►Facebook Page: https://facebook.com/KhoaiLangThang
►Instagram: https://www.instagram.com/khoailangthang
►Tiktok: https://www.tiktok.com/@khoailangthang
Liên hệ công việc qua Email: contact@52hzmedia.com
Đây là bài hát do Khoai hát: https://youtu.be/vIu-y8Ka9oY
Thiết bị Khoai sử dụng làm Video:
Micro: https://bit.ly/MicroVlog
Balo chuyên dụng: https://bit.ly/BaloVlog"
2621,Disgust,Có bã mía ko
2622,Enjoyment,Nên gọi là hủ tíu
2623,Enjoyment,8:38 đường này mà quy hoạch như chuyến đi châu âu thì đẹp biết mấy
2624,Enjoyment,Giàu nhỉ! Mất play cam cái mua lại ngay
2625,Enjoyment,Cảm ơn con tuyệt đẹp ❤
2626,Disgust,"Việt Nam mình quá đẹp, quá tuyệt vời"
2627,Enjoyment,Wow❤ quá đẹp luôn ❤️❤️
2628,Disgust,Ước gì được đến đây một lần 😍😍
2629,Enjoyment,2025 mình mới xem 😅 Tưởng đâu con cháu trong nhà không á 😊
2630,Enjoyment,Giọng ấm giống nyc tui quá trời😣😣
2631,Enjoyment,Việt nam thật hùng vĩ
2632,Enjoyment,"ảnh đẹp ảnh ngồi trong bếp nấu hạt dẻ của bà, đầy than tro mà cũng sang cũng đẹp nữa trời."
2633,Enjoyment,"Cuộc sống mưu sinh vất vả, ngoài 60 tuổi mà nhìn khắc khổ già quá, chỗ mình ven Hà Nội mấy bà 70 tuổi nhìn vẫn trẻ như 40-50 á"
2634,Enjoyment,Quay video hay quá
2635,Enjoyment,"cũng thích đó nhưng mà vi nhựa hơi nhiều nha trừ đũa thôi chứ cái gì cũng tỏa ra vi nhựa nha , cẩn thận nha Khoai"
2636,Enjoyment,Nhớ việt bắc mình về mình có nhớ ta ta về ta nhớ những hoa cùng người rừng xanh hoa chuối đỏ tươi đèo cao nắng ánh dao gài thắt lưng ngày xuân mơ nớ trắng rừng nhớ người đan nón chuốt từng sợi giang❤❤❤.Cảnh sao quyến rũ lòng người khó quyên.😢❤❤❤☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆
2637,Enjoyment,anh dùng máy quay cầm tay loại gì thế ạ
2638,Enjoyment,Macw  cười khi nghe Khoai bảo Trâu Bạch Tạng 😂😂😂.
2639,Enjoyment,Kênh của bạn rất tuyệt vời. Mình rất thích. 🥰🥰🥰
2640,Enjoyment,Khoai ơi cho anh hỏi lẩu này em mua ở đâu vậy ? ❤❤❤
2641,Enjoyment,Cao bằng đẹp quá nhất là đường đi từ cao bằng qua mèo vạc hà Giang đẹp đến vỡ òa cảm xúc
2642,Enjoyment,a đi tháng mấy đó ạ?
2643,Enjoyment,Cao Bằng nhiều cảnh đẹp quá
2644,Enjoyment,Hello khoai Lang oi sao b k noi tieng dia phuong voi cac ba cac ba vui lam k k k cung k luon k k chi nay moi co u 60 trong yeu qua
2645,Enjoyment,Hello b Khoai Lang oi 😘 💖 💓 cac b di den CAO BANG quay nhung video cho Khan gia xem b oi b cho toi hoi b mot ti nhe tren Cao Bang co Tieng dia phuong cac b co biet giao thiep voi cac b dia phuong day k k k ♥️ 💖 ❤️ 💓 💗 💕 ♥️ 👍 👍 👍 👍 thank you all very much love ♥️ 😘 ❤️ b Khoai Lang oi b quen cai mom roi cu Chao ng hello ng ta dau co biet b noi gi dau k k k 😘 chuc cac b m k b an v gap nhieu m m nhe love ♥️ 😘 ❤️ 😍 💖 ❣️ ♥️ 😘 ❤️ 😍 💖 ❣️ ♥️ 😘 ❤️ ❤ ❤ ❤ 👍 👍 👍 👍
2646,Enjoyment,"Lúc nãy vô tình lướt trúng kênh SẢN VẬT VIỆT NAM cũng thấy giới thiệu đặc sản cao bằng, qua đây lại được hướng dẫn chi tiết trải nghiệm du lịch và đặc sản Cao Bằng thích quá, cảm ơn kênh rất nhiều ạ"
2647,Enjoyment,Đi về không được thì ở lại luôn nhé!
2648,Enjoyment,"có cậu chuyện đằng sau món phở khô a ạ : món phở khô xuất phát là 1 món tiếp tế cho các bộ đội cụ hồ vì khả năng bảo quản được lâu , rồi thay thế phở tươi ở cao bằng luôn , nên gần như tất cả quán phở cao bằng đều là phở khô"
2649,Disgust,"Trước đi tung tăng ,tung tăng ở Cao Bằng mk cx có trải nghiệm bị rơi điện thoại 😄 mà đc ng dân trả lại"
2650,Enjoyment,Lẫu tự sôi. Lạ nhỉ. Ở đâu bán mình sẽ mua!
2651,Disgust,"em rất thích tinh thần và con người anh. cũng như cách anh truyền tải thông điệp qua từng ngôn từ, khung hình. chúc anh luôn khỏa mạnh để đi được nhiều nơi hơn nữa"
2652,Fear,Nhìn ae Khoai làm lầu ăn thật hấp dẫn muốn ăn thử xem nhưng không biết mua ở đâu🤔Cao Bằng phong cảnh hùng vĩ quá ❤cảm ơn Khoai nhiều nhé 😊
2653,Enjoyment,Đoạn thác Bản Giốc đẹp dã man 😮
2654,Sadness,Thác đẹp quá
2655,Enjoyment,9:05 mưa thì đẹp a ơi:))
2656,Enjoyment,"Đi đâu cũng cần bảo vệ môi trường, koan hô Khoai"
2657,Enjoyment,Nhớ quê thật 😊
2658,Fear,"Cao Bằng nhiều phong cảnh đẹp quá, núi rừng hùng vĩ. Sẽ có dịp gần nhất đến với nơi này. A @Khoai lang thang chia sẻ rất hay. 😊"
2659,Enjoyment,Đi Cao Bằng mùa nào là đẹp nhứt vậy mọi người ơi
2660,Enjoyment,"Chào Khoai, cho mình hỏi homestay ở đầu video là ở đâu với ạ"
2661,Enjoyment,"Khúc này mong có thanh nam châm, rồi rà rà.haiz😊"
2662,Enjoyment,Cô chú hát đánh dấu chu quyền biển đảo luôn
2663,Enjoyment,Thác Bản Dốc đẹp quá
2664,Enjoyment,Mình rất yêu người Việt của mình
2665,Enjoyment,Đứng chụp chổ cầu “kéo háng” mới chịu . Ảnh hiền mà ảnh râmmmm
2666,Enjoyment,Cụ nhặt hạt dẻ dễ thương 😆😆😆
2667,Enjoyment,bên em có mấy quả đồi cũng muốn làm kênh rất mong muốn có đội chuyên nghiệp hỗ trợ .
2668,Disgust,Tuyệt vời luôn anh khoai ơi ❤❤❤❤
2669,Enjoyment,"Anh Khoai ơi. A về đập Phú Xuân, Xuân Phước, Đồng Xuân Phú Yên đi anh, đẹp mê luôn ạ"
2670,Sadness,Đẹp quá
2671,Enjoyment,"Em Khoai ơi, em cho chị xin chút kinh nghiệm đi CB đc không? ( thời gian chuyến đi, địa điểm nên đến, cách thức di chuyển, đặc sản địa phương). Cảm ơn em!"
2672,Fear,tui coi không biết bao nhiêu lần mà chưa có dấu hiệu thấy cháncoi không biết bao nhiêu lần mà chưa có dấu hiệu thấy chán
2673,Enjoyment,Khoai ơi cho xin tên Homestay Khoai ở nhé. Cám ơn nhiều!
2674,Fear,càng xem càng thích nghề Youtube này đc đi khám phá khắp nơi thích thật
2675,Enjoyment,cả khu rừng vậy biết flycam đâu mà tìm nhỉ?
2676,Enjoyment,du lich nhi
2677,Enjoyment,"Khoai ơi, xin tên homestay Khoai ở Cao Bằng nhé, đoạn mở đầu ý. cảm ơn Khoai"
2678,Enjoyment,"vừa mới coi xong clip 10.500 cái drone rớt như sao trong ngày 30/4 ở Sài Gòn thì qua coi clip này lại gặp mất drone, khg biết ở vn sài hiệu gì mà ai bay cũng rớt."
2679,Enjoyment,"sau mà nghe nhạc của cô chú thì nhớ cho tiền nha khoai, sử dụng dịch vụ mà thấy khoai ít cho ngta quá"
2680,Surprise,Lần
2681,Enjoyment,Anh ơi e muốn gặp a một
2682,Enjoyment,Màn hình nó cứ méo méo kiểu gì á
2683,Enjoyment,coi xong nhớ bà
2684,Enjoyment,Ai xem mà không cười là giỏi á
2685,Enjoyment,Trấn Thành không bao giờ làm mình thất vọng
2686,Enjoyment,xem kênh a khoai nhẹ nhàng cuộc sống ghê
2687,Enjoyment,"30/4 này em cũng muốn đi Cao Bằng, mọi người cho em xin kinh nghiệm đi CB với ạ"
2688,Enjoyment,Đẹp đến nao lòng
2689,Disgust,"t đang bị tổn thương, và t xem Khoai để chữa lành"
2690,Enjoyment,"mình giờ mới biết Khoai thì xem đk video này, mk đã đi Cao Bằng năm kia, quả thực Cao Bằng quá đẹp, đẹp và yên bình như tiên cảnh, đúng với tiêu đề Khoai đặt ""nên đến một lần trong đời"", mk đi qua nhiều nơi rồi nhưng Cao Bằng là nơi mk muốn quay lại nhất, quay lại nhiều lần nữa luôn, đi 3 ngày về lụy 3 năm rồi huhu, cảm ơn video chia sẻ của Khoai, giúp nhiều người biết đến Cao Bằng hơn. mình ở Hải Dương nha"
2691,Enjoyment,Cao bằng đẹp quá
2692,Enjoyment,4:32 là nhạc nền gì đấy ạ mn ơi?
2693,Disgust,ước gì nhiều thời gian như khoai !
2694,Enjoyment,Muốn tới đây ghê trời ơi
2695,Enjoyment,Cho mình xin địa chỉ homestay ở đầu video với ạ!
2696,Enjoyment,"Khoai đi lạng sơn chưaaaaa, nếu về Lạng Sơn khoaii có thể đi mùa na chínn"
2697,Enjoyment,đồ ăn việt nam vẫn là số 1
2698,Enjoyment,đi đâu thì ở việt nam vẫn đẹp nhất
2699,Enjoyment,"Video xem rồi mà ko bl, cảm ơn bạn đã tới và quảng bá cho hình ảnh Cao Bằng nha ❤❤❤. Chúc bạn thành công may mắn trên mỗi chặng đường đi nha 🎉🎉❤🎉🎉😊😊😊"
2700,Enjoyment,"Một món quà nhỏ dành cho mọi người. Những người đã theo dõi kênh Khoai Lang Thang suốt hơn 2 năm vừa qua. 
Cảm ơn những chuyến đi, cảm ơn những tháng năm tuổi trẻ, cảm ơn những người bạn đã âm thầm hỗ trợ và cám ơn các bạn, những người đồng hành sau màn hình, cảm ơn vì đã luôn bên Khoai, ủng hộ và giúp Khoai thực hiện ước mơ này.  
Tạm biệt tuổi 27. Chào mày, Khoai của tuổi 28. 

►Facebook: https://www.facebook.com/DinhVoHoaiPhuong
►Page: https://facebook.com/KhoaiLangThang
►Instagram: https://www.instagram.com/khoailangthang"
2701,Disgust,ước 1 ngày được đi như Khoai
2702,Enjoyment,Tui cũng ở miền Tây Tiền Giang 😂
2703,Enjoyment,trời ơi xem video của a chữa lành qw :3🥰
2704,Fear,"20 tuổi, 1 mình đi học trên thành phố, trong căn phòng trọ nhỏ xíu, xa gia đình, thấy được video này. Tự nhiên thấy buồn buồn, mong lung, vô định không biết bản thân sau này sẽ ra sao. Nhiều lúc thấy lòng nặng trĩu nỗi nhớ nhà, nhớ quê mà chẳng thể về được, cứ giữ trong lòng và nghĩ rằng mọi chuyện rồi cũng ổn, rồi cũng ráng học, ráng làm mong sao có thể trở thành 1 người tử tế trong cuộc đời bao la này. Cảm ơn anh Khoai vì những thước phim dễ thương và mang lại nhiều năng lượng cho mọi người!"
2705,Fear,2026  rồi có xem nha
2706,Enjoyment,Có chị đang xem❤❤❤❤❤
2707,Enjoyment,2020 đã là 6 năm trc r à
2708,Disgust,Xem tv .em trai dung con muc that tuyet ❤❤❤❤❤👍
2709,Enjoyment,mời Khoai Lang Thang đến CSO GALLERY HOI AN.
2710,Enjoyment,Cảm ơn em Khoai đã truyền động lực cho chị và mọi người nhé em. Chúc em luôn khỏe mạnh và hạnh phúc. Chúc em luôn thành công trên nhiều chặng đường dài phía trước em nhé! 😍🙏🎉
2711,Enjoyment,"Hello cả nhà, mình cùng tên Phương với anh Khoai, mình rất thích công việc này, nhưng 28 tuổi, Phương mới bắt đầu thôi, không biết làm được hông, chúc cả nhà xem video vui vẻ 🎉"
2712,Enjoyment,2026. Đây vẫn là video mình xem đi xem lại nhiều nhất của Khoai
2713,Enjoyment,😍 vừa hay và mà vừa cảm động nữa a ạ
2714,Enjoyment,Khoa mất rồi
2715,Enjoyment,"Đẹp trai có duyên mạnh mẽ linh động và mình luôn chúc bạn khi nào cũng mãi phòng độ lắng tự trong cuộc sống đó đây của bạn nhé ❤,,,,"
2716,Surprise,Tuyệt
2717,Disgust,Luc nao cung chi ăn va ăn roi ỉa nhu heo
2718,Enjoyment,Chào Khoai- bạn đã có một thời gian dài để đi khắp Việt Nam như vậy là đã thỏa mãn một ước mơ là đi khắp Việt nam để biết mọi miền  của đất nước xinh đẹp này❤🧡💛💚💙💯💯💯💯💯🌿🌿🌿🌿🌿🌹🌹🌹🌹🌹Thật tuyệt vời bạn...🌻🌻🌻🌻🌻🌼🌼🌼🦟🦟🏵🏵🏵🏵🏵
2719,Enjoyment,6 năm rồi a vẫn luôn giữ đc tính mộc mạc
2720,Enjoyment,em mới biết đến anh ❤❤
2721,Enjoyment,"Trời ơiiii anh ơi em xem video mà mê quá anh ơi
Nhẹ nhàng mà sâu lắng, trạm khắc theo cách riêng🥰"
2722,Enjoyment,❤   Chị chúc em .sk vv..em nha ❤
2723,Fear,❤ Chị chào em.. chị mới làm kênh. Em làm ơn hướng dẫn dùm cho chị với .chị cảm ơn em nhiều ❤
2724,Fear,😢 2026 rồi có ai còn xem ko ạ 😢😢
2725,Enjoyment,Giờ mới xoi dc video nàu trời ơi
2726,Enjoyment,anh khoai lam ngh e j vay nhi?
2727,Enjoyment,Người miền Tây là vậy! Chỉ cần nghe giọng miền Tây là mọi sự nhẹ nhàng. Người miền Tây tuyệt vời! Tự hào lắm!❤
2728,Enjoyment,"Khi nào anh quay lại bản phùng, nhớ đến nậm khoà (cũ) hồ thầu (mới) nhé, em sẽ đưa anh đi chơi"
2729,Fear,Tôi cũng chưa đủ can đảm nói trước màng hình như bạn
2730,Enjoyment,"Tôi đã đi hết VN, khi DNA bớt chiến tranh tôi sẽ đi hết DNA, sau đó tôi sẽ đi xuyên Châu Âu bằng xe lửa"
2731,Enjoyment,"Tôi đã từng 1 mình ôm xe máy đi hết 64 tỉnh thành Việt Nam trong gần 3 tháng. Tối qua tôi nằm mơ thấy bạn đó, thấy cùng bạn đi và quay video. Hi ước gì có dịp cùng bạn đi đâu đó"
2732,Enjoyment,Quá hay lun anh hâm mộ Anh
2733,Fear,Tại sao giờ mới xem đc video này vậy 😢 huhu idol của mình đâyy r
2734,Enjoyment,xem lại thấy đáng yêu quá tr
2735,Enjoyment,Tuổi 28 rực rỡ e nha ❤
2736,Fear,"Tính ra em xem anh Khoai cũng lâu lắm rồi, xem từ hồi hái rau hẹ nước càng xem càng thích, rồi tự nhiên sao thấy anh này dễ thương ghê và cũng theo dõi anh từ lúc nào cũng không hay. Cứ đợi anh ra video là xem thôi, giờ ngẫm lại cũng 7-8 năm mình xem anh rồi, tự nhiên bây giờ mình lại mò lại cái video này của anh để xem. Vì giờ mình cũng đang ở độ tuổi 25 cũng áp lực và mình không biết bản thân mình muốn gì, chỉ muốn xem anh để có thêm động lực…"
2737,Enjoyment,Đánh dấu video đầu tiên trên hành trình theo dõi anh Khoai 💪
2738,Fear,2026 vẫn còn xem nha 😂
2739,Fear,"Đầu 2026 rồi mà em vẫn còn xem lại videos này. Mỗi lần xem vẫn là cảm xúc như cũ, tự nhiên khóc lúc nào không biết. Em chúc Khoai có sức khỏe để tiếp tục cống hiến nhé. Em yêu Khoai rất là nhiều"
2740,Disgust,2026 có ai xem 😊
2741,Fear,sao giờ tui mới thấy video nàyyy 😭😭😭😭
2742,Fear,tôi sẽ bắt đầu 2026 từ vìdeo này ❤🎉
2743,Enjoyment,Anh rất yêu thích được xem video clip ca mâu u Minh quê cha của anh làm
2744,Fear,2026 ai còn xem không???
2745,Disgust,cảm xúc khi xem video này đang không happy xíu nào mà coi xong ôi cảm nhận được sự trân thành tuyệt vời thực sự ấy
2746,Surprise,2026 rồii
2747,Enjoyment,"41 tuổi xem clip này chợt buồn vu vơ vì đến nay nhiều ước mơ mình chưa chạm tới. Nhưng ngẫm vui vì mình có gia đình nhỏ ấm áp, nghề nghiệp ổn định"
2748,Enjoyment,"Ông Khoai cùng năng lượng vs ông Web 5 ngày luôn, có ai thấy v k ạ. Nó chân thành nó gần gũi và nó năng lượng tích cực bổ ích gì đâu"
