id,Emotion,Sentence
3492,Thật kinh tởm,Tôi đã chơi tựa game này và tôi đã không cầm được nước mắt khi chơi đến hồi kết của tựa game này 😢😢😢😢❤❤❤❤ . Đời đời nhớ ơn các anh hùng liệt sĩ đã hi sinh để bảo vệ rừng tấc đất của tổ quốc và đem lại cho chúng ta cuộc sống hoà bình và hạnh phúc như ngày hôm nay ❤
3493,Thật kinh tởm,😊😊😊😊😊😊😊😊😊😊😊😊😊😢😢😢😢😢😢😢😢😊😊😊 tội nghiệp quá
3494,Thật kinh tởm,Tạm biệt An😭😭😭😭😭😭😭😭😭
3495,Hài quá,Game j vậy anh em? PS2 chơi đc ko?
3496,Hài quá,Game tên gì thế
3497,Hài quá,Trò này tên là gì vậy?
3498,Thật kinh tởm,😢mình sẽ Yên Khương tất cả Việt Nam
3499,Hài quá,Game này là Game gì????❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
3500,Hài quá,hai anh em yêu thương nhau
3501,Hài quá,Đâu như lửa chùa rác
3502,Thật kinh tởm,Việt Nam mải đỉnh 😢😢😢😢😢😢😢😢😢😢😢😢
3503,Hài quá,Cảm động quá 🥹🥹🥹
3504,Thật kinh tởm,Những người tổ quốc Việt Nam đã hi sinh cứu đất nước Tôi yêu những người đấy
3505,Thật kinh tởm,", cố gắng cố gắng nào ăn đi"
3506,Sợ quá,"dự án này có mở lại ko anh giám đốc Nguyễn Tuấn Huy ơi
e góp vốn ạ
20 tỷ đúng ko anh"
3507,Hài quá,Cho em hỏi game tên gì thế?
3508,Thật kinh tởm,Chiến tranh đã kết thúc nhưng những vết thương tâm trí vẫn tồn tại trong các chiến sĩ 😢😢😢😢😢
3509,Hài quá,Nghe cứu cứu  mà nghẹn ngào😢😢😢😢
3510,Hài quá,Cảm ơn an
3511,Hài quá,Cảm ơn các anh
3512,Hài quá,Thật ra thì An vẫn chưa die nha cả nhàa
3513,Hài quá,cả anh hà nữa 😢
3514,Thật kinh tởm,Tên game là j vậy Xúc động quá 😢😢😢
3515,Hài quá,"Nghe "" CỨU CỨU "" đau lòng bây ơi 😞"
3516,Hài quá,Game tên là 7754 nha ae vl game sinh năm 2011 luôn :0
3517,Hài quá,Game h còn tải dko mng vs tải kiểu gì v
3518,Sợ quá,Mặc dù tôi xem cảnh này nhiều lần r nhưng xem lại cảnh này trong game 7554 tôi vẫn nổi da gà😢
3519,Hài quá,Việt nam là ❤
3520,Hài quá,Tên game là j vậy tôi muốn thử
3521,Hài quá,Bình gặp An= Bình An
3522,Hài quá,Ôi xúc động quá
3523,Hài quá,Em từ tỉnh Điện Biên nè
3524,Thật kinh tởm,Chiến tranh luôn có sự hi sinh 😭
3525,Sợ quá,buồn quá
3526,Thật kinh tởm,cảm động quá
3527,Hài quá,Nghe mà rùng mình 😢
3528,Thật kinh tởm,"Cảm ơn ông cha ta đã hi sinh xương máu để dành lại hòa bình, tổ quốc ấm no hạnh phúc cho thế hệ sau ❤"
3529,Hài quá,An cs hi sinh đâu?
3530,Hài quá,Nhạc tên gì vậy mọi người
3531,Thật kinh tởm,những người lính vn luôn là những người dũng cảm cảm ơn những người lính đã hy sinh mãi mãi nhớ ơn những người lính vn
3532,Hài quá,ma phap nhu con cat
3533,Thật kinh tởm,Nghe chuyện này mà muốn😢😢😢😢😢😢😢😢đay là một cô chuyện bùn an đã hĩ xưng để cú hế❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
3534,Thật kinh tởm,cảm ơn những người anh hùng quân đội nhân dân Việt Nam 😢
3535,Hài quá,Ơ tôi tên bình an 😅
3536,Hài quá,Là một cảnh thật đau thương 😢😢
3537,Hài quá,game tên gì vậy cho xin tên chơi với🥰🥰
3538,Hài quá,an còn sống ae cứ yên tâm nhé
3539,Sợ quá,xin tên nhạc
3540,Thật kinh tởm,"Sắc dục suy cho cùng cũng chỉ là da với thịt, máu mủ tanh hôi.Cái bẫy luân hồi đau khổ vô lượng kiếp, sa chân vào lục dục biết bao giờ mới thoát khỏi.Đừng vì thế mà sinh lòng lưu luyến, coi nhẹ luân thường đạo lý, thuần phong mỹ tục, liêm sỉ ở đâu. đạo đức ở đâu, văn hoá ở đâu, ĐỊA CHỈ Ở ĐÂU"
3541,Hài quá,Người nước ngoài chơi chắc khóc luôn à 😢
3542,Hài quá,Ủa mình tên an nè 😂😂😂😂
3543,Hài quá,game tên gì vậy
3544,Thật kinh tởm,Mong Bác và các lãnh tựu cx như các chiến sĩ đã hy sinh coi đc đoạn vd này❤❤❤❤❤❤
3545,Thật kinh tởm,Đây là game Việt Nam mình cảm thấy cảm ơn các chú bộ đội đã đấu trang với Pháp để giữ nước
3546,Hài quá,An còn sống nha bây=)
3547,Thật kinh tởm,Khoảng khắc ấy bình nhận ra ah ta chỉ còn 1 mình 😢
3548,Hài quá,Game gì vậy
3549,Hài quá,Con game như năm 2005
3550,Hài quá,Ai ghét chiến tranh thì like
3551,Hài quá,Anh hảy làm cửa giửa các hàng rào
3552,Hài quá,Anh hảy xây thêm hàng rào và hố lava😊😊😊😊
3553,Hài quá,Nó k chỉ là tựa game 😢😢
3554,Hài quá,"Tại sao lại tát An 
An tốt mà 😢"
3555,Hài quá,Game gì đó
3556,Hài quá,âu quào
3557,Ôi trời ơi,Buồn vậy =(((
3558,Sợ quá,"Ukm thì ...k biết nên nói hay k cơ mà ...













Lồng tiếng tệ quá, chả thấy cảm xúc gì cả😅"
3559,Thật kinh tởm,Phở Anh Hai đỉnh thật sự
3560,Hài quá,"Nhớ hồi dịch Covid-19 toàn ngồi chơi Axie để kiếm tiền, hoài niệm vch"
3561,Hài quá,"ủa, sao ko có Tai Ương vậy ? Game tốt về nhiều mặt luôn mà ko có 1 chân trong video ta ?"
3562,Thật kinh tởm,Phi phai sống dai thành toxic
3563,Hài quá,"Đen flappy bird vl, một sản phẩm lẽ ra phải đc tung hô ca ngợi tự hào thì bị chính đồng bào ghét bỏ chửi rủa"
3564,Thật kinh tởm,"Tất cả chỉ là lót đường cho siêu phẩm vượt thời đại ""Vô tận online"" của nguyễn đức hải"
3565,Hài quá,Tôi cũng không hiểu 1 cơ số người thay vì tự hào vì sự phát triển của văn hoá Việt thì họ tìm cách nhấn dìm
3566,Hài quá,Anh có thể hạn chế việc kéo dài cuối từ ra được không nghe mệt quá ấy.
3567,Hài quá,"Chi tiền đầu tư thì không thấy ai dám, chứ lúc người ta có tiếng tâm nổi lên thì kéo vào pú fame các kiểu. Nó cũng giống như trường hợp lúc mình nghèo thì không ai ngó tới, đến lúc trúng vài tờ độc đắc thì có nhiều bố lại nhận họ hàng vơ 😂😂"
3568,Thật kinh tởm,đặt mua tạp chí thế nào ak?
3569,Hài quá,"Sân si là bản tính con người , đùa chứ cứ game nào hay 100% lại 1 đống ăn theo + bú Fami + content cho 1 đống trẻ em tràn vào , chắc do tính tôi nên mặc dù chơi game nhưng nhiều trẻ e với ytber brainrot theo quá nên ghét lây , cứ gặp là cho next 😢"
3570,Hài quá,Thiếu kinh phí nhưng vẫn cho ra lò những tác phẩm đỉnh cao chỉ có cái là dân mình thích dìm dân mình làm hoạt hình thì bảo không như anime làm game thì chê cho lao xuống hố luôn 🤠
3571,Hài quá,"Thầy tôi có nói về flappy bird. Thầy kêu cái tính xấu của người việt là ko biết tôn trọng sự khác biệt, cứ có cái gì đi ngược lại với số đông thì sẽ bị chê bai, vùi dập. Tôi thấy tiếc cho con game này"
3572,Hài quá,sao không có tai ương hay cỏ máu vậy ạ?
3573,Hài quá,Mua tạp chí ở đâu v ạ
3574,Hài quá,10:35 ủa sao tôi nhớ thần trùng phát hành năm 2022 mà
3575,Hài quá,Phở anh hai thì ngang với hài nhảm của lệ tổ thôi =)) chứ game mid
3576,Hài quá,"""Tải được 3 phút xoá game""
""Không biết mấy ông cháu hùa theo cái gì???""
Chỉ có dân ta hại ta thôi 😢"
3577,Thật kinh tởm,Nhờ phở mà các viên ngọc ẩn sẽ xuất hiện😐🖐️😐
3578,Hài quá,Giờ mới biết lửa chùa là game từ VN
3579,Hài quá,Tôi cứ tưởng tai ương cũng sẽ được đề cập
3580,Hài quá,tai  ương cỏ máu
3581,Hài quá,Indie thì còn có hy vọng chứ bọn VNG với VTC thì chỉ có mua rác về hút máu thôi
3582,Hài quá,"Họ cứ kêu Việt Nam không làm nổi cái ốc vít, rồi khi làm ra ốc vít họ lại so sánh với ốc của Nhật, Mỹ, các nước tốp 1 2 rồi phỉ nhổ sản phẩm của người mình làm ra, tẩy chay, bới móc, chỉ có chỉ trích mà không nêu ra giải pháp. Nhiều người còn đổ lỗi cho chế độ trong khi tự thân mình đang tìm cách khuấy đục, đạp đổ thay vì đóng góp cho cộng đồng."
3583,Hài quá,"Làm tiếp p2 đi thiếu nhiều lắm ó. Ko hề seeding, hãng ko trả cho tôi 1 đồng nào nhưng mà DreamyRoom là 1 game do Studio Việt Nam làm nha. Game cực hot luôn, quốc tế chơi nhiều, có group cộng đồng gần 40k người hoạt động khá xôm nhé. Game này chơi trên điện thoại nha, dạng sắp xếp đồ vật và có vẻ như khá ít người biết nó là của VN sản xuất ý. Nhưng chơi hay nha, mình nghĩ game phù hợp đối tượng nữ hơn vì là game sắp xếp đồ cute, chill chill, xinh xinh ý. Các bạn nam có thể chơi trải nghiệm cũng được. Game chill, đồ họa bắt mắt, nhiều chủ đề lắm á. Có các chủ đề về VN luôn. Tiếc quá mình cứ nghĩ phê game sẽ list con này vào vid cơ vì thực sự là nó nổi và có cộng đồng game khá ổn định ý. Chứ không mất hút như 1 số game trong video."
3584,Thật kinh tởm,tại sao.... tại sao lại để HOA vào vị trí số 3.... nghe nó ba...hoa thật sự 🙄🙄
3585,Hài quá,12:08 vị anh hùng tên là Dio💀💀💀
3586,Sợ quá,Làm trong ngành mới biết VN còn làm ra được nhiều game lắm nhưng toàn để tên nước ngoài hoặc Cty nước ngoài phát hành thôi.
3587,Sợ quá,Chờ mãi ad nhắc đến Tai Ương mà ko thấy :(( Hay tại game chưa end ta?
3588,Hài quá,Dinoblade có tính là người Việt làm không nhỉ
3589,Sợ quá,Có ai biết cách tải 7554 ko? Web của game hết tải đc rồi 😭
3590,Hài quá,4:20 bro bị mấy thành phần ghen ăn tức ở trọc gậy bánh xe liên tục đến mức gỡ game
3591,Hài quá,"Chi cục Thuế là thứ khiến Flappy Bird bay màu chứ chẳng có đồng bào nào dập nổi. Ng khen kẻ chê là bình thường. Ko phải vì vài ba ng chê mà game bay màu. Tác giả xóa Flappy Bird vì thuế vào cuộc, nhà nước điều tra."
3592,Hài quá,"7554 hay, Hoa hay, Phở anh Hai hay, đầu tư nhiều chất xám. Thần Trùng, Cỏ Máu... có đầu tư. Riêng Flappy Bird nhảm, ăn hên nhờ Pewdiepie. Ko phải cứ game Việt cái là bệ lên thờ như đúng rồi. Cái gì cũng phải khách quan"
3593,Thật kinh tởm,Ngạo nghễ betonamu 💃🏼🇻🇳🕺🏼🇻🇳👮🏼🇻🇳👮🏼🇻🇳👮🏼
3594,Hài quá,"Từ nơi đồng xanh thơm hương lúa 🗣
(Thiếu Thần Trùng)"
3595,Sợ quá,tính tôn trọng bản quyền của người việt mình kém đa số  chơi free hoặc lậu bỏ ra cả tỉ mà chưa chắc thu đc lơi nhuận nên ko ai dám đầu tư nên chỉ ở game indie chứ người việt mình giỏi  các công ty game nước ngoài về thuê người việt mình làm nhiều
3596,Hài quá,ụa k thấy đường link đặt mua tạp chí
3597,Thật kinh tởm,"sao không có Tai Ương nhỉ, hay là game chưa có ending nên không tính"
3598,Sợ quá,Sau này sẽ có Dinoblade đó:)
3599,Hài quá,làm game đừng như bố hải nào đó là ngon :))😂😂
3600,Thật kinh tởm,Game Việt nhưng vài game không có phụ đề Việt ... Là do khó để thêm hay nhà làm game không care đến người chơi Việt
3601,Sợ quá,"Game Outside In cũng do studio Việt Nam làm, thấy cũng hay và sáng tạo mà thấy ít người biết tới, hồi 4 năm trước t thấy chị Chang Doran chơi"
3602,Sợ quá,"""Không làm gì mới hay góp ý mà thôi""
Phê Game nên duyệt nội dung kỹ hơn nhé."
3603,Hài quá,"15:57 căn phòng quen quá vậy ae?
Không có Lakeside bar của ông Ming béo và Tai Ương ạ?"
3604,Thật kinh tởm,"Việt Nam mình không thiếu những thành viên tài năng nhưng chỉ thếu thứ đầu tiên để phát triển là tiền đâu thôi  và truyền thông mạnh mẽ 






















Dù sao thì comment này 1k like tôi thử làm game ""đeo được đâu"":)"
3605,Hài quá,Sao k có tai ương nhỉ mn
3606,Hài quá,Chờ phê game làm về black souls ll
3607,Thật kinh tởm,thiếu mất vô hạn game của dev game số 1 thế giới rồi.
3608,Sợ quá,Bây giờ mấy đứa bên pubg đâu dám chửi Free Fire nữa:)) y chanh nhau khác mỗi độ giật:))
3609,Hài quá,Hơi bị thích Hoa với đồ họa ghili ^^
3610,Hài quá,Vẫn còn 1 game khá ấn tượng dù chỉ đang Early acess mà chưa thấy Phê Game nhắc tới là : Tai Ương. Cũng là một game kinh dị về gia đình. Mình k có nhiều kinh nghiệm với game kinh dị nhưng sau khi chơi mình cũng phải suy ngẫm rất nhiều về những thứ game đã truyền tải.
3611,Hài quá,Thần trùng: game cho choá chơi à 🗣️
3612,Hài quá,Thiếu game tai ương là quá thiếu sót rồi
3613,Hài quá,Duy chưa gone 🗣🗣🗣
3614,Thật kinh tởm,"Đâu cần phải đề tài chiến tranh hay gì, bối cảnh như bad parenting hay nobody của TQ nó rất gần gũi với nhiều người và dễ viral"
3615,Hài quá,Khi có 1 ng VN thành công thì kẻ đạp đổ lại chính là đồng bào
3616,Hài quá,vleu legendary hoplite game VN á. t chơi dc 30p drop con game này :v
3617,Thật kinh tởm,tôi trông cậy vào các anh em làm game VN
3618,Thật kinh tởm,"Từ nơi đồng xanh.....!!!!! Chiến tranh xảy ra, game thủ yêu nước đi lính trước nhé."
3619,Thật kinh tởm,Thứ cộng đồng game VN thiếu là tiền...
3620,Thật kinh tởm,"thực sự vn ta không thiếu những đội ngũ làm game cực kì tài năng,cái chúng ta thiếu là một nhà phát hành có nguồn lực và có tâm,sẵn sàng đồng hành và đầu tư cho các studio chứ không phải theo tư duy ăn sổi như bây giờ"
3621,Hài quá,sao không có tai ương v shop game cũng rất nổi trong nước với khá nổi ở quốc tế mà
3622,Thật kinh tởm,Từ nơi đồng xanh.....!!!!!
3623,Thật kinh tởm,Nhìn devilated là biết dev game việt rất có tài năng nhưng thị hiếu phần lớn người chơi việt phải nói là quá chán ...
3624,Hài quá,Quán phở nổi là do sếp tùng
3625,Hài quá,Damm 7554 mà mở mã nguồn thì có khi cả đống mod đấy
3626,Hài quá,tôi có con game của dev mạnh nhất lịch sử:)))(
3627,Hài quá,"Việt Nam làm được game gì là cộng đồng Việt phá với chửi rủa cho lắm vào, đến khi game đóng cửa hay thua lỗ thì hả hê đỗ lỗi, cái thói ghen ăn tức ở của cộng đồng Việt thảm hại vc, cứ mỗi khi nhà làm game Việt Nam nào làm được game t toàn chờ xem khi nào game bị phá"
3628,Sợ quá,"Bad parenting peak vl, ở VN thì ít trang báo lớn đăng tin, ít viral nhưng ở quốc tế thời điểm đó, nó là 1 hiện tượng. Rất nhiều kênh YT lớn ở nc ngoài chơi game và mỗi video đều từ vài triệu đến vài chục triệu view. Tự hào thật sự"
3629,Hài quá,hình như dev bad parenting có phốt gạ trẻ vị thành niên đúng ko nhỉ
3630,Hài quá,8:51 ê ê ê😂
3631,Thật kinh tởm,Giờ mới biết Free Fire của Việt Nam sản xuất 🙂
3632,Hài quá,ủa free fire đâu phải của VN đâu nhỉ?
3633,Thật kinh tởm,"Z.A.T.O, tôi yêu thế giới và mọi thứ trong nó đi"
3634,Hài quá,Chờ đợi tai ương những chap cuối '_'
3635,Thật kinh tởm,Chỉ muốn nói 1 câu thôi “người Việt Nam mình hông có dở”
3636,Thật kinh tởm,"falppy bird bị chính nhiều người Việt gato hại cơ, thấy người khác thành công nên phải dìm xuống cho được"
3637,Hài quá,0:33 cư dân thành phố
3638,Hài quá,Nói thật người Việt Nam mình rất giỏi trong việc viết cốt truyện Game đơn giản nhưng đầy hấp dẫn
3639,Buồn quá,hú
3640,Hài quá,Hoa là 1 tác phẩm đẹp...
3641,Hài quá,Từ nơi đồng xanh 🗣️🔥🔥🔥🔥
